Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
CA2	11.673573	9.878665	7.6770887000000005	8.529555	0.8437667999999999	3.8143227	3.2241356	4.4855313	10.805756	10.009414999999999	7.318434700000001	2.2926822000000002	3.460524	2.5180938	3.9772642	11.031428	9.827318	10.55423	11.790659	9.554738	10.1367235	9.124722	9.146486	10.419021	10.932758999999999	11.375602	10.52568	10.978465	9.835208999999999	9.303202	10.179583000000001	10.936809	11.171660000000001	4.806171	10.874907	6.053796299999999	9.939161	10.516263	11.163277	10.304397999999999	1.7623991	10.708553	4.266835700000001	11.040768	10.808947	8.451675	9.788033
DECR1	8.034424000000001	7.125659	7.083728999999999	7.236548399999999	7.7467312999999995	7.5927525	7.817278	7.836259399999999	7.272722999999999	7.180889	6.8422527	7.768721	7.3726080000000005	7.7169479999999995	7.252018	7.318442	7.1629963000000005	7.3425913000000005	7.6927633	6.903222599999999	7.1009793000000005	7.341833599999999	7.315492599999999	7.369210000000001	7.2237267	7.188738000000001	7.415886	7.612321000000001	7.266242	7.285017999999999	7.417972	7.6341853	7.772814	7.519836	7.651211	7.4416850000000005	7.3800774	7.664426	7.678975599999999	7.446246	7.440844500000001	7.3141394	7.587949000000001	7.910870599999999	7.326501400000001	7.2204823000000005	7.7567644
JPH1	3.4459138	3.9511864	2.4596372000000004	3.8481129999999997	2.5281662999999996	0.6490768	1.3318216999999999	2.1306689	3.4219470000000003	3.0514936	1.0310470999999999	1.5606323	2.1164017000000004	1.2332302	1.9818401	3.353568	2.5391386000000002	3.2852417999999997	1.4490174	3.045024	1.9557438999999999	3.688571	2.8993168	3.6801326000000003	3.5226437999999995	2.7967155	2.9871876	3.5175762	2.1558511	3.3457592000000003	3.3720515	0.47177815	3.0722918999999997	1.72068	2.702455	2.6898868	1.7954987	2.8127098	1.8167330000000002	3.6058962	2.2714822	1.4139278999999998	0.9530274	3.0573056	3.144083	2.9587502	3.4273095000000002
GSR	6.4392505	6.6932015	6.743400599999999	6.312747	6.8609114	7.0594234	7.055246400000001	7.409053299999999	6.637596	6.945167999999999	6.6153889999999995	7.473986999999999	7.119268400000001	7.116808	6.918449400000001	7.318442	6.8894796000000005	7.0588293	7.2185283	6.5338616	6.150956	7.184715700000001	7.0157723	7.288415400000001	6.993638499999999	7.2178545	6.163469	7.1508354999999995	6.477937	6.688483	6.9050245	6.638631299999999	7.4448833	6.696861	6.429264	7.2637253	7.525850999999999	6.8516808000000005	6.425176	6.3970275	7.491595299999999	5.2754283	6.563663	6.588177000000001	7.261895699999999	6.8600506999999995	6.734791800000001
ECH1	8.4105	6.881997999999999	7.126954	7.180530999999999	6.7266183	6.557333	7.005007300000001	6.191596	7.0887856	6.935091000000001	6.4357543	7.473986999999999	6.6474485	6.618633	6.894800999999999	7.6138699999999995	6.508761	6.928896000000001	7.4924764999999995	6.613745699999999	7.085771	7.0231047	6.8336844	7.235521	7.068854300000001	7.7940702	7.4505897	7.732410000000001	7.314029	6.950203	7.3368254	7.869528	7.8030496	6.2406445	7.493912700000001	6.745858999999999	6.34917	7.1559479999999995	7.9383655	6.9824553	6.862007000000001	8.717808	7.787535000000001	7.901080599999999	6.643121000000001	6.993871	7.1234865
SARS2	0.0	1.7703145	1.322079	0.0	0.0	0.0	0.8144286000000001	2.1306689	1.2559648	0.5148693	0.0	0.0	0.8750154	0.0	0.0	0.0	0.7548776	0.62929344	0.8992609	0.0	0.9706473	0.52656937	1.1449516000000002	0.644111	0.0	0.88736564	0.0	0.0	0.0	0.52256066	0.63246167	0.47177815	0.94589657	0.6544166	0.88561475	0.62785226	0.27016553	0.0	0.50636923	1.0576164	0.9686786000000001	0.0	0.9530274	0.8590123	0.0	0.5376772	0.68693674
PLEKHJ1	7.819483999999999	6.881997999999999	6.919111999999999	7.222746400000001	6.8310113	6.9242287	6.8139663	7.350513	6.790162	6.989664	6.418258	7.64301	7.2395988	7.116808	7.052732499999999	7.1412935	6.864161999999999	7.178020500000001	7.6806483	7.032381	7.3714886	7.027982000000001	6.443084	6.855569999999999	7.2685947	7.602353599999999	7.4505897	7.427588	6.8353467000000006	6.950203	7.0617776	8.152474	7.6384106	6.897721300000001	7.886424000000001	7.2637253	7.425722599999999	7.5000663	7.321368700000001	7.487404300000001	7.5699835	8.411858	7.5488234	8.310916	6.8261247	7.073428999999999	6.991424
ILVBL	7.0308447	6.6762934000000005	6.351187	6.544923000000001	6.790156	6.56601	6.823661	6.191596	6.4364595	6.613581699999999	6.5201883	7.1501307	6.925014	6.830388	6.4678607	6.834407000000001	6.272605400000001	6.749901299999999	7.0116334	6.4492936	6.6623583	6.441242	6.5339003	6.358251	6.6155534	6.461136	6.541627	6.8413405	6.5192947	6.383687	6.668006	6.660862400000001	6.366705400000001	6.6062727	7.066795299999999	6.6315017	7.086346000000001	6.323580000000001	6.818202	6.3339553	7.4761690000000005	7.293877	7.162507000000001	7.359012599999999	6.3012495	6.820244000000001	6.6142387000000005
GPI	8.363101	8.291222	8.1639	8.220226	7.9033937000000005	7.7148259999999995	8.029013	8.065858	7.783629400000001	8.160853999999999	7.919161999999999	8.091046	7.9437112999999995	7.7714853	7.6269092999999994	8.120325	7.961064	8.097278999999999	8.081693	8.11185	8.138107000000002	8.452515	8.323741	8.195153999999999	7.957841	7.752034700000001	8.079742999999999	8.332756	8.129785	8.355369	8.209022000000001	7.765653599999999	7.92904	8.215160000000001	8.227674	8.217342	8.665677	8.1003	8.258622	8.031433999999999	8.344121000000001	8.158102	7.784476299999999	8.185462	7.608167	8.313094	8.18331
MRPL4	4.8601019999999995	3.83411	4.1601086	4.8932056	4.1448073	4.079685	4.263518	4.161567	4.536817	4.460373400000001	4.5823846	4.488524	4.0382175	3.717907	4.1470194	4.531828	4.5235386	5.169751	4.926652	4.8755336	4.557864	4.8891077	4.485502200000001	4.2906904	4.6515207	4.606997	4.697405000000001	5.016013	5.2538147	3.8171196000000003	3.7119982000000005	4.4001637	4.893263	3.940118	4.8980513	4.071473	3.7833165999999996	4.6925035	4.0855856	4.500151	4.43139	5.2120514	4.3014865	5.0857114999999995	4.4827094	4.2182937	4.7668099999999995
ETFB	4.716628599999999	4.4259900000000005	3.7416997000000003	4.0698934	3.8590164	4.173522	4.015429	3.8596532	3.8955623999999998	3.6529849999999997	2.8601766	4.2132287	4.109656299999999	4.773104	4.298887000000001	3.732882	3.2094313999999997	3.2852417999999997	4.3242650000000005	2.9248947999999997	3.8516065999999998	3.5864637000000004	3.9196115	3.6153598	3.9226851000000003	3.6889787000000003	4.5769205	4.115354	3.13368	3.6764445	4.0837264	4.4001637	4.2874513	4.232151	4.060022	4.247447	3.887369	3.8637962	4.285455000000001	3.6888947	4.5243199999999995	5.8339550000000004	5.2644324000000005	5.014853	4.128582499999999	3.7218214999999994	3.7873379999999996
BCAT2	5.902908999999999	4.3427157	5.0391626	4.3992906	4.268943	5.3292437	4.4250727	3.9674654	3.8955623999999998	4.693439499999999	4.3803577	5.434506	5.2679567	5.0332823	4.500361	5.8158417	4.1292599999999995	5.12524	5.65281	5.029103	5.2641263	5.0319233	4.4052973	5.274484999999999	4.848278	5.887793	5.2895017	5.8860965	5.0048084	4.456289	4.558177	5.965877	6.4144926	4.437178	5.5988083	4.978869	3.4979074	5.685603599999999	4.947359	4.5675015	5.552693	6.256683	5.2107525	6.1160083	4.447390599999999	4.9869145999999995	4.9487514
PPP2R1A	8.558809	8.063108	8.156334	8.063866	8.345405	8.244428	8.428973	8.365926	8.167148	8.240752	7.8490705	7.9464893	8.270325	8.213606	8.270434	8.496903	7.957078	8.2986	8.456846	8.334479	8.219330000000001	8.436094	8.2472	8.357432000000001	8.321827	8.378707	8.112621	8.381615	8.430048	8.019088	8.184675	8.003863	8.569445	7.867041599999999	8.139363000000001	8.246127	8.73983	8.264791	8.518888	8.166083	8.210666999999999	8.118324000000001	8.10938	8.619302000000001	8.254636	8.152923	8.171151
PIK3R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81003475	0.0	0.0	0.0	0.0	0.553818	0.0	0.0	0.5376772	0.0
LSR	8.516111	8.10793	8.244615	8.084364	7.669991499999999	7.4264116	7.619994	7.686536299999999	8.358293	7.7851496	8.094634	8.063271	7.9265037	7.9156713000000005	7.443478999999999	8.750649000000001	8.1085005	8.822293	8.988555999999999	8.436858	8.205324000000001	8.11704	8.283175	8.625502000000001	8.395602	9.119826	8.16232	8.815230999999999	7.823524000000001	7.984694999999999	8.094621	8.532983	8.706923	7.4739949999999995	8.766099	8.209391	8.960448	8.376914	8.43549	8.180497	7.7949224	8.383372	7.90486	8.890657000000001	8.222352	8.075329	7.950609
SIPA1L3	4.415805000000001	4.5793724000000005	4.807597599999999	4.1882477	4.7669177000000005	4.731585	4.1447997	3.8596532	4.2861595	3.7481472	4.518135	4.8553705	4.9936300000000005	4.6230025	3.5627358	5.015867	4.0112042	4.4448442	4.7523904	4.3773007	4.369763400000001	4.252513400000001	4.5112762	4.8080373	4.1528563	4.9220996	4.195597	4.5768	4.383622	3.9452882000000007	4.259789	4.997537	4.4182224	3.2644897	4.652786	4.611544	4.5640173	3.8637962	4.927563	4.6107163	5.186292	5.4319663	5.2644324000000005	4.6904607	4.5837574	3.3266337	4.223885
ETHE1	9.329195	8.2518215	7.503082000000001	8.013986000000001	6.6372990000000005	6.744789999999999	6.979217	7.028305499999999	8.400394	7.5675793	6.8810863	7.2520679999999995	7.219555000000001	7.257192999999999	6.998292	8.6460495	7.857957000000001	8.5922785	9.364899000000001	7.971081	8.337469	7.7457910000000005	7.560447	8.15584	8.555024000000001	9.054461	8.7982	8.601367999999999	7.908992	7.708820299999999	8.179208000000001	8.991214999999999	9.052277	6.8696713	8.643038	7.3863378	8.824843	8.808747	8.662036	8.750579	7.194473299999999	9.159778999999999	6.9820210000000005	9.193047	7.823201700000001	7.345935300000001	8.030175999999999
AVL9	4.686138	5.168465599999999	5.523808	5.397827599999999	4.963462	4.6685205000000005	4.743755	5.1206856	4.822863	4.97496	5.269267	4.789087	4.3934617	4.363764	4.064637	4.871843	5.199649	4.8247860000000005	4.88502	4.628719	5.0085807	3.9160932999999996	5.175134	5.23191	5.1759434	4.5816207	5.0689955	5.6055245000000005	5.0048084	5.1131462999999995	4.860992400000001	5.3382607	5.0222397	4.806171	5.1252403	4.1175194	5.713876	4.7339306	3.9742064	5.04807	4.1879935	5.1902914	4.9735084	5.2019095	4.3164845000000005	4.8580445999999995	4.6313724999999994
ADAP1	5.1775513	5.0683403	4.6655774	4.524577	4.634703599999999	4.127366	3.7156324	4.067778	4.8462605000000005	4.4030385	4.7028885	5.0936923	4.529929	4.4103355	3.43739	4.6065445	4.72449	5.12524	5.1539839999999995	4.549683	4.670888400000001	4.18424	4.260839	4.5893927	5.40756	4.6564484	4.6583505	3.8140872000000003	3.6127093	4.305213	4.860992400000001	5.365589	4.8475747	4.275553700000001	5.306102	4.4409513	5.1867676	4.071962399999999	4.947359	5.3324976	4.63959	5.7017775	4.9298773	5.5159769999999995	5.040086	4.146528	4.3586472999999994
MET	4.7757406	6.1235332	6.0002474999999995	5.796023	4.963462	4.792008	5.165738	4.161567	5.382755	5.455704	5.6749220000000005	5.0659676	5.283487	4.7370176	5.020871	5.2897053	6.109807	5.755964	5.3194	5.270037	4.8253794	5.666087999999999	6.2111487	6.963598299999999	6.390465	5.3554525	5.853496	4.7267056	5.5747147	6.0356760000000005	5.750069	4.9074349999999995	4.7516136	5.621004599999999	5.0161133	5.479652	6.794094	5.4069769999999995	5.27956	4.329577	5.242081	4.9263897000000005	5.07714	4.940334	5.703118	5.514492	6.1148777
HOXA3	2.5725759999999998	0.0	0.4595002	2.2716956	1.3726513	1.4353583	0.0	0.0	1.2559648	0.8935403000000001	0.0	2.4723852	2.2488763	2.1300478	2.5647705000000003	1.5080973999999998	1.2479135000000001	2.0978951	2.1571863	1.863016	0.9706473	0.52656937	1.1449516000000002	1.426709	1.8572528000000001	2.137235	2.366689	2.2985542000000003	2.1558511	2.0198863	1.6784467	2.993261	1.5123641	0.6544166	1.6410276999999998	1.3982346	0.0	2.0046866000000003	2.6929007	0.44413325	2.7532372000000005	2.5834827000000002	0.9530274	1.6014542999999999	0.85683244	1.235666	1.5005906
LFNG	4.378153	3.0415667999999996	2.8828603999999998	3.1916290000000003	2.8792822	3.6279904999999997	3.6298256	2.955761	3.4219470000000003	3.9214870000000004	2.6363428	3.7386519999999996	2.5859637	2.1300478	3.148377	4.5696697	2.9772587	3.7630467000000003	3.8915907999999995	3.8266367999999993	3.7523584000000003	4.1125746	3.3627925000000003	3.8586400000000003	4.458472	4.3902683	3.2195745	3.2467978	3.2691507	3.6764445	3.7713342000000005	4.1082187	3.5989165	2.6242914	3.5353557999999996	3.8710127	3.4979074	3.4319300000000004	3.7670326000000003	3.424036	3.7991016	4.312204400000001	2.9167662	4.388052	4.1725044	2.3404772	3.0562959
HOXA5	2.7001207000000003	3.0415667999999996	2.4596372000000004	2.5325987000000003	2.0631301	0.6490768	1.7118494999999998	2.1306689	2.6065169999999998	1.8372117	2.3712876	3.7386519999999996	3.0160034	2.3370783	1.5688318	2.956541	3.2094313999999997	1.6723027	3.8049470000000003	2.3093247000000003	2.2746727000000004	2.1775982000000003	2.4440713	2.129829	2.6430116000000003	1.9906948	3.9589784	2.9131749	3.3929858	2.6410909	3.1214979	4.007724	3.8968325	2.4833217	3.7322147000000006	2.4227986	1.1607119	3.4319300000000004	3.3576026	3.0373697	3.0317222999999998	4.271334599999999	1.7397734	3.3149513999999995	1.532301	0.92847794	2.397538
ABHD11	7.0489297	6.0466795	6.0500956	5.6524043	5.7401767	5.9493856	5.946921	5.8965836	6.696714999999999	6.039107	5.788225	6.612375699999999	5.9417405	5.868253	5.704118	6.55201	6.1661386	6.493928400000001	6.942286	5.8507485	5.6697474	6.411688	5.7303586	6.1905220000000005	6.3631415	6.8438907	6.2838273000000004	6.9520482999999995	6.0958853	5.851632599999999	5.7936510000000006	6.6217303	6.685133500000001	5.6706195	6.6523046	6.273083	6.4680480000000005	6.1660295	6.8813086	6.619619	6.355271299999999	6.656453	6.4369226	6.8799477	5.852349299999999	6.43227	6.5870414
COBL	4.9654193	3.5669089999999994	3.7006717000000005	4.366191400000001	5.403471	5.287879	5.539658	5.0241084	4.3530235	3.7481472	4.057676	6.243050599999999	6.081557	5.709711	5.224307	4.931189	3.0980105	4.852357	5.550003	4.508479599999999	4.466876999999999	3.9979239	2.7340353	4.447758	5.067265	5.497911	4.490616999999999	4.9258733	2.1558511	3.7248766000000004	3.935969	5.555549	4.8003917000000005	4.3586282999999995	4.7468677	5.5652113	5.1369734000000005	4.465393499999999	4.6897345	3.3747487	5.948893	5.0280260000000006	6.0757699999999994	5.153251	4.50005	4.071005	2.397538
WASL	6.7505007	6.1235332	5.9746623	6.087586	6.2573752	6.361900299999999	6.292365	6.359326	6.5689363	5.7596680000000005	5.8677206	6.906165	6.4274526	6.5474896	5.9761176	7.1662083	6.702149	6.651323	7.2185283	6.470905	5.9968777	5.7511415	5.9250917	6.6686993	6.0570010000000005	7.42466	6.858302	6.747974	5.8587074	6.1902776	6.3161407	6.714987	7.0604057000000005	5.937058	6.8717766000000005	6.745858999999999	7.1315446	6.764410499999999	6.688942	6.346792	6.4995894	6.981865400000001	6.660276	6.776654	6.8466034	5.6373906	6.0762795999999994
AIMP2	4.9137216	4.3427157	4.1601086	4.149865	4.20821	4.3037386	4.743755	4.9206	3.9397379999999997	3.7013504999999998	4.145360500000001	4.789087	4.6060143	4.4991984	4.369218	3.6645812999999996	3.8137586000000003	4.678428	4.443782	4.1814904	4.7242446	4.3177012999999995	4.1002903	4.997865	4.351308	4.360736	4.445449	4.3179517	4.44214	3.8611199999999997	3.7713342000000005	4.550619	4.8003917000000005	4.6166606	4.165995	3.6999714	4.418775	4.6925035	4.4331646	4.500151	4.6670237	4.271334599999999	3.9106332999999998	5.153251	4.296775	4.4143724	4.270219
AGFG2	5.929183999999999	4.9037805	5.165151	4.431647	4.20821	4.6685205000000005	4.970120400000001	4.4111023000000005	5.195041000000001	5.368533599999999	3.964315	5.0377	4.421807299999999	4.7370176	3.8842566	5.5197654	4.479757	4.515529	5.725376	4.703648599999999	4.800751999999999	4.4398550000000006	4.7892345999999995	4.2906904	4.492494000000001	5.497911	5.155682	5.073122	4.6550199999999995	4.5398808	4.747375	5.883197	5.062791000000001	4.187402	5.3959627	4.366634400000001	5.1369734000000005	4.8515185999999995	5.5622973	5.306449	5.1282597	6.214185	5.7264	5.773747	4.9795604	4.383488	4.4009089999999995
MEST	6.005253	5.0683403	5.1346707	5.26047	4.634703599999999	5.0611440000000005	5.254423	5.073205000000001	4.6475053	5.2104135000000005	4.7595644	5.367948	5.416211	5.0916038	5.530844999999999	6.2005419999999996	5.5980287	5.354625700000001	5.5764	4.938936	4.8495927000000005	5.820255	5.142521	5.8540044	6.0795608	5.1635633	5.4119554	5.643728	5.2538147	4.644297	5.3633523	4.7710195	5.4770335999999995	5.4610195	5.2905655	4.4767220000000005	4.538673999999999	5.7676815999999995	5.731683	5.2932467	6.277311	4.7591023	4.8618526	5.6737957	5.269744	5.2145395	5.323051
TSPAN13	6.243754	7.516108999999999	7.535525	7.218116800000001	7.5588512	7.3877773	7.551639	7.702227000000001	6.6772766	6.4320254	7.5368357	7.436586999999999	7.436517200000001	7.419681	7.1357783999999995	7.567866	6.9786863	7.667598700000001	7.457399400000001	7.772203	6.97457	7.4031899999999995	7.228824	7.887544	7.381840700000001	7.8850455	6.883921000000001	7.5074534	6.5462217	7.3443494000000005	7.341727000000001	6.985452	8.247586	7.134189599999999	6.8560300000000005	7.838699	7.0396852	7.4819436	6.2998877	7.119669	7.551702499999999	5.0280260000000006	7.143532799999999	7.026728599999999	7.643708	7.216107400000001	6.8306664999999995
CHCHD3	6.61948	6.774889	6.008676	6.609988700000001	6.5420833	5.895325	6.5000849999999994	6.2986894	6.1752139999999995	6.3585267	6.4701233	5.813658	6.3776746	5.9334846	5.998480000000001	6.787005000000001	6.4645220000000005	6.4584866	6.561203	6.7077546	6.2360773	6.683071000000001	6.436372799999999	6.7158050000000005	6.789840700000001	6.3148065	6.950095699999999	6.865789	6.6738	6.1553629999999995	6.476272	5.9479084	6.658921	6.597747999999999	6.577459299999999	6.5830936	6.4747443	6.639178	6.5469503	6.365836	6.3383080000000005	5.606413	6.331887	6.5001264	5.703118	6.936513000000001	6.649722
SLC1A1	5.7343397000000005	4.1601925	4.484056	5.3135233	7.425147999999999	7.302076	7.254748299999999	7.778220699999999	5.1009116	5.1243405	4.8666453	7.9464893	8.181935000000001	7.903513	6.3158875	6.4542470000000005	5.6776957999999995	5.9849544	6.826095	4.8427563	5.2641263	4.631511	4.3775395999999995	5.451903	5.8363247000000005	6.194414	3.6757882000000004	5.128056	4.498376400000001	5.6151599999999995	6.3554487	6.485125	5.1022334	6.554353	4.9184117	7.7243185	6.1709557	5.3007073	5.51001	3.7286694	8.311896	4.3519483	8.436123	5.8871946	6.378288700000001	3.6715730000000004	4.1264997
CORO2A	7.754846000000001	7.1985197	6.605728599999999	6.6790004000000005	7.045819	7.2916503	7.3717027	7.15913	6.554803	6.0009713	6.3644595	7.535928200000001	7.591158999999999	7.6012707	7.350922	6.360211	6.930713000000001	6.9545639999999995	7.1931652999999995	6.359458999999999	6.799187700000001	6.7671576	7.055729400000001	6.1105275	6.41728	6.738761	7.15337	6.457552400000001	6.5328207	7.4668765	7.181445	6.9178314	6.366705400000001	7.5062356	7.222278599999999	8.013261	8.24376	7.0368648	6.876154	6.9449559999999995	7.281356	7.204436299999999	7.626041000000001	6.976337400000001	6.86345	5.963986	6.8306664999999995
BAG1	6.890802000000001	6.1964984	6.297165000000001	6.637991	6.3161144	6.410889	6.1760945	6.026908000000001	6.894850999999999	6.5019602999999995	6.082882	6.7838563999999995	6.099216	6.070292	6.1258273	6.8187785000000005	6.310589	6.7351675	6.638400999999999	6.862925	6.7094245	6.6768727	6.613399	6.910594500000001	6.726924400000001	6.981222	6.4644847	6.8413405	6.0958853	6.0921525999999995	6.2654495	7.015955	6.934947	5.963839	7.034515	6.273083	5.914385	6.4656057	6.763418700000001	6.817034	6.460928	7.439334	6.542091	7.0797663	6.607565400000001	6.820244000000001	6.511904
PHYH	7.158487299999999	5.4328747	5.267030999999999	4.869781	6.330433	6.5486026	6.1911510000000005	6.378985	6.049818	5.4697337	4.3803577	7.136867	6.827739200000001	6.953433500000001	6.105368	6.3163656999999995	5.172404	6.2669024	6.8587229999999995	5.454905999999999	5.7361913	5.281067	4.910411	5.8955135	6.277921	6.488701	5.546375	5.933129	5.317721400000001	5.738236	6.16946	6.459989	6.4144926	5.4034895999999994	6.130837400000001	5.8642507	5.8845205	5.7475953	6.284406	5.197282	6.1566997	6.1814704	6.1911416	6.909547	6.3111076	5.007317	5.4889665
