Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
LSR	9.167919865551939	9.366759328335169	8.15633593669436	9.8472139820006	10.557750871762499	9.45512169355147	9.04412085578327	9.24579036296339	10.462400022691801	9.97713679189199	8.76818432477693	9.695054252646289	9.79083718699795	8.8860013506243	9.38543103719352	9.072802534544211	9.67860013909946	10.5620515789214	10.675604252639001	9.580823849962801	9.793278158265881	9.563768278452029	9.96809075204526	9.64727852807687
ACVR1B	3.62058641045188	5.5453506448223	3.43295940727611	5.1779177921958395	5.04001567884788	4.6264391366973205	6.06177619758669	5.63807383718072	4.79701297783614	5.33628338786443	4.554588851677639	5.41616416473313	2.51096191927738	5.4396231375571205	4.26303440583379	5.28909670241999	5.80219321694183	3.877744249949	4.39917109381982	4.786596361890809	6.3871557176629805	5.62643913669732	4.51727569320958	6.0
ACVR1B	2.13750352374994	1.5849625007211599	4.47248777146274	1.0	3.7548875021634704	2.56071495447448	2.26303440583379	5.04001567884788	3.99095486039699	2.0	1.53605290024021	4.15380533607904	4.1779177921958395	0.584962500721156	3.7114949066500897	1.76553474636298	1.37851162325373	4.6028844087184195	1.20163386116965	1.67807190511264	3.58496250072116	1.0703893278914	2.37851162325373	3.36457243229586
ACVR1B	1.5849625007211599	3.41953889151378	2.10433665981474	5.01792190799726	4.104336659814741	4.70597790168252	5.04875931191986	4.4396231375571205	5.10013667128545	4.270528942380721	5.30742852519225	2.4594316186373	4.95884267524324	4.85798099512757	6.04439411935845	5.38543103719352	1.32192809488736	5.08321336824898	4.9818526532897405	2.13750352374994	3.90689059560852	5.1779177921958395	1.13750352374994	3.73335434061383
ACVR1B	4.232660756790279	4.76022094646651	4.765534746362981	5.40258575823259	4.38543103719352	5.25171909260596	6.25738784269265	5.25550073314839	5.35755200461808	6.57440430902258	5.01792190799726	5.62351574149055	5.14159627838382	5.4396231375571205	5.57893871309339	5.27426166125705	5.71973105674985	5.882643049361839	4.8923910259134	5.20163386116965	5.71973105674985	5.25927248703759	4.46597446450407	5.5668151540109
RNPEP	10.836997108919599	9.52473758701238	8.84329297333358	10.386293635151	10.782424947181802	9.87943008914331	10.095660745495199	10.0776168717401	10.4145795399911	9.72417275014144	10.1287676766856	9.51451681645401	9.95985707589637	10.048623099387	10.4995469552092	9.28053880694321	10.2527836812959	10.0681064758588	10.5457367534934	10.285864547031801	10.7802936927565	10.2747275727873	10.2177154113507	10.791407116477801
ABCB11	1.48542682717024	2.63226821549951	1.8073549220576	1.43295940727611	3.2630344058337903	1.0	4.68929916053589	4.07895134139482	3.77610398807316	2.26303440583379	2.03562390973072	4.62058641045188	2.03562390973072	1.37851162325373	3.1210154009613698	4.24031432933371	0.6780719051126379	2.4329594072761096	2.10433665981474	0.485426827170242	1.92599941855622	1.84799690655495	1.32192809488736	3.23266075679028
GPI	10.5997269158977	10.559855041513599	10.2744946358302	10.8624823873625	11.4360347948525	10.560523906994801	10.4197495500585	10.693922488081	10.6287189245376	10.6352646565395	10.573457845011099	10.6512311197024	10.7199021442141	10.401092836924699	10.355461221614	10.402372578322199	10.738767836800198	10.5473765634981	10.9056126435308	10.5387709377246	11.1301200524506	10.438376030398999	10.8230487291627	10.964052011040799
OCRL	6.762880292917	6.799605422452671	7.367196310025901	6.54843662469604	6.74146698640115	7.20163386116965	6.3019533951261	6.94719858426206	7.07895134139482	6.75622271284729	6.35402893805439	6.13750352374994	6.83668159332712	7.01234519041983	6.266786540694901	6.83794324189103	6.94485844580754	6.4757334309664	6.954196310386879	7.246027980528099	7.37764435839991	6.29829173062012	6.97154355395077	6.87405920314115
XYLB	0.485426827170242	2.63226821549951	1.53605290024021	-0.514573172829758	0.584962500721156	2.90689059560852	0.765534746362977	3.877744249949	2.8875252707415897	1.53605290024021	0.765534746362977	0.137503523749935	0.765534746362977	0.765534746362977	0.584962500721156	0.37851162325373	1.20163386116965	2.98185265328974	2.0	2.23266075679027	1.48542682717024	2.60880924267552	0.485426827170242	1.48542682717024
XYLB	2.8278190246173196	4.16992500144231	2.29278174922785	5.03121873061072	4.37851162325373	1.53605290024021	2.23266075679027	4.104336659814741	2.0703893278914	1.92599941855622	3.6322682154995096	2.63226821549951	2.3219280948873595	2.86789646399265	2.58496250072116	2.56071495447448	2.10433665981474	2.4059923596758397	2.63226821549951	2.0	1.88752527074159	0.6780719051126379	2.4329594072761096	2.37851162325373
NR5A2	5.99548451887751	5.77873424411784	6.49505552836802	5.04439411935845	6.8073549220576	6.6667565918848	6.835418840475481	6.75622271284729	6.26303440583379	6.77214959078454	5.66106547980695	5.9518675043269	6.52825874275841	7.61544572530479	6.246027980528099	6.187846909439571	7.02680005934372	6.02680005934372	5.20554891117303	7.1986905856689205	6.19967234483636	6.48381577726426	6.797012977836139	6.782670658677009
NR5A2	7.0906417519178495	5.56071495447448	6.41278152533848	6.43796008833447	7.0	6.556122817841179	7.26772305162742	6.64817779572482	6.89965902637744	6.86046625851717	5.53915881110803	5.36106648879432	6.30924896081662	7.5894638929561	6.93781516880342	5.875288598222691	6.23266075679027	6.58796498888268	6.21334728173344	7.25266543245025	6.9829935746943095	5.61176256006487	7.34872815423108	6.96116025813664
EDN3	8.20065343636747	7.3663222142458205	6.06177619758669	7.55918586578773	7.67595703294175	7.93073733756289	7.249824548616179	7.52199295640167	8.025139562278511	7.541483864054281	6.8008998999203	6.189824558880019	7.979568100095191	6.96231765494231	8.32553033156756	6.60288440871842	8.55612281784117	7.89845023280787	7.976134472831651	8.19475685442225	7.536830005048059	7.85673675611911	8.54997714277182	7.75622271284729
PVRL1	4.84297883178833	3.33628338786443	5.06177619758669	4.39917109381982	4.4594316186373	4.76022094646651	4.6028844087184195	3.27798474729977	4.16992500144231	4.28540221886225	3.48542682717024	4.97269265400426	4.300123724569009	2.8875252707415897	3.51096191927738	5.66106547980695	5.42290574261218	4.6028844087184195	2.48542682717024	3.4462562298895603	5.05311133645956	3.60880924267552	1.9634741239748899	2.86789646399265
SLC6A7	1.20163386116965	1.88752527074159	1.88752527074159	1.43295940727611	1.92599941855622	1.20163386116965	0.8479969065549499	1.72246602447109	1.72246602447109	1.9634741239748899	1.53605290024021	2.7004397181410895	2.60880924267552	1.37851162325373	1.48542682717024	1.92599941855622	2.8073549220576	2.8479969065549504	2.53605290024021	2.29278174922785	1.67807190511264	1.26303440583379	1.0703893278914	1.76553474636298
PPARG	9.16666523894805	7.75087443965685	6.5109619192773796	9.26725487215199	8.601027897021119	7.53838296003212	8.419538891513781	8.541871008841492	8.66177809777199	7.6387978999517	8.59208323365389	7.66817586897014	8.57213175138666	7.783325684813519	8.612868497291041	7.16591193893569	8.78332568481352	8.22544846861074	9.20677018868683	8.46515822966425	8.25691629667084	7.882643049361839	9.889199725738289	9.00140819439281
HOXA3	5.02236781302845	5.54843662469604	5.669593751188331	5.40258575823259	4.7279204545632005	5.0574502721839005	4.90689059560852	6.0725345997229505	5.104336659814741	4.765534746362981	5.62058641045188	5.485426827170239	4.54225804976692	5.4093909361377	5.770829046032491	5.2288186904958796	6.2114016374184695	5.70043971814109	5.38543103719352	5.11270013274936	4.88264304936184	5.73876783680019	4.25550073314839	2.7004397181410895
FLNB	10.499646606049499	9.742309436084	8.38154295118458	10.7958773167951	9.51983279191318	9.41827429388054	9.60251329745184	10.2370904284594	10.0505289055306	8.859224161978199	10.081483438093699	8.55190047999962	9.771654528140552	9.07975143109509	9.821773981970571	8.73470962022584	9.439623137557119	9.412569846805212	10.161383860112	9.203592714207712	9.79847180110162	9.31763872379447	9.84877940646071	10.436399236682801
FLNB	10.554205105155699	10.5190464749345	9.307656205306492	10.707013948435	10.3346084969512	10.5901191741072	10.679216167735198	10.2546743458842	10.354800344350599	9.922881681725821	10.5666249126919	9.42437627281394	10.4164808809265	9.81281907378165	10.480083319390099	9.64367584162262	10.111005221747698	10.4919532800067	10.4990485977339	10.2148047949481	10.420591876773901	10.0394674382785	10.801950808297901	10.974199460192
HADHA	9.77016832010343	9.07146236255663	9.25432003495589	9.69939893773701	10.3828401444752	9.86542397831314	9.524345816462539	9.649435829474571	9.43212427264156	9.386724740799169	9.3449616135529	8.91139198784346	9.672955647083471	9.773139206719689	9.614709844115211	9.21795769786411	9.59674883192776	8.845490050944381	9.06824086131282	9.45676508833648	9.214561978311801	9.599168993219429	9.98896865391035	9.448322832507499
HADHA	9.892542816648552	9.33404976759958	8.83510297949099	10.0252780100538	9.31582885052478	9.199672344836369	9.30492166958167	9.160123534146551	8.92985016214851	9.49385544924082	9.65588844570667	9.19844504145236	9.1644041578813	9.50303064564116	9.55765515472542	9.02070220379104	9.339627347580391	9.742477867003679	9.64205169292798	9.56738572749703	9.229539857739539	9.274960472140599	10.011646582570801	9.88157285747403
HADHA	10.388878338811999	9.36828818553468	9.25597274199961	10.421328509437801	10.300581359796	9.733015321685961	9.78332568481352	10.2103060582941	9.45182927725244	9.80944660095315	9.814582465906279	9.37569110419135	9.73690923779045	9.91318861950889	9.824640580853421	9.3671963100259	9.54457811733884	9.893756567937631	9.82225214417156	9.851124362886749	10.2123747875673	9.83526091862749	10.3598593502878	10.4117228219514
CD24	13.350897755940899	12.6365566527818	11.7113228192114	12.8682052269774	13.0271111898875	12.5013893824684	12.695793772802801	13.0562312648947	12.8997156637331	12.8313864235744	12.918248321427699	12.5524529652242	13.3307488526035	13.0675183922701	13.147332141118	12.704033306374098	12.5888317327002	12.9115979654213	12.5975172075457	12.959983825841999	12.951102545001302	12.566743816456	12.8621336435453	12.728196887917699
CD24	13.061303680783501	12.970231743364	11.514418187498901	12.468140348473199	12.696467710961	12.686369207944601	12.2630050538295	12.7796167707909	12.607908200815599	12.832830691603	12.509552349022698	12.4041037539854	13.251408439536	13.043745033834	12.665691217037	12.541967778807699	12.7206717868256	12.941029260661399	12.8726941160762	12.764788674845299	12.8179030083478	12.4239562742547	12.534594699542401	12.7584522618648
CS	10.7792268837132	10.465872460400302	9.98669535024378	10.519439686995	10.8663516570768	10.102631888854999	9.961883739943529	10.0254164445442	10.0629905306365	10.7798014173738	10.307542369740801	9.89466621175143	10.092360741675499	10.7338627196785	10.2172307162207	10.295883702730599	10.509280168087901	9.93132848489379	9.858602712457118	10.1241213118292	10.9109424801156	10.2114016374185	11.127414032019999	10.8432929733336
BSG	10.5503620154007	9.86031105491948	10.2636213205487	10.600098744518501	9.814582465906279	9.97885343468161	9.268191079219811	9.92035285541508	10.887220615468399	9.960725994839061	9.65105169117893	10.4518292772524	9.928518375257891	9.514122260170712	9.28285676219906	9.972118218384141	10.655441278657	10.5467015733253	10.9842048158794	10.8485447010497	10.3168471836025	10.1906889287682	10.3909212835004	10.015554436478501
TKT	9.66799853567253	9.68264352028029	9.2357749191504	10.4888443464573	10.119848958336801	9.82527683005487	9.84752720280967	10.0445307317387	10.0982953244613	9.80928581019891	9.93781516880342	9.74483383749955	9.610655774401929	9.7510418736547	9.067165427017109	9.96780264519639	9.39381944794399	9.45799640708054	9.7486960275429	9.85268555234858	10.2470967755202	8.94544383637791	9.643495470922769	10.341741186846301
TKT	10.2781009390641	10.3609567906579	9.81153525163608	11.1301200524506	11.279726641954401	10.7998482254671	10.708221730038401	10.6940095784219	10.3430746491989	10.524737587012401	10.7194743875054	10.369161091349199	10.8088033303859	10.2191685204622	9.926740744835769	10.3817592310802	10.0336982987506	10.376342482804699	10.0646080530418	10.4243762728139	10.990954860397	10.0382331347318	10.4358785773099	10.852763567492099
NDUFV1	10.102369437509699	10.293701542080699	9.60325542454685	10.289327293811999	10.9680187307268	10.3543595912605	10.0408376492666	10.1124395067816	9.90508609876177	10.2450772753597	10.4217492735796	9.82113618574405	10.4070552751007	10.560141736120801	10.0177827524591	10.0915676162894	9.95055589704751	10.5719422098977	9.931476233886789	10.399918742571401	10.5234639435538	10.3165078191031	10.8994324547176	10.407267764244699
ATIC	9.94632147710713	9.42961596420174	8.928074172953089	10.2224326745428	10.1570942521078	9.65212792773827	9.305377785627481	9.28355142317431	9.37503943134693	9.44418666269936	10.0106679629019	9.874981347653769	9.6838718686226	9.60121365573391	9.54920708935568	9.33739890252674	9.13852780142228	9.78168756150718	9.67736729213605	9.236253424972661	9.672955647083471	9.63172273876195	9.79360330927941	9.925554439873551
RPL22	13.0721828597378	12.7976817882823	12.7218041251089	12.948713991601	12.923828849967	12.6729335549285	12.6829287658007	12.6984876385577	12.532380278477001	12.9029403231283	13.2942904763576	13.1249128963381	12.7495552174335	12.9857885819102	12.8651919653869	12.7610940849821	12.357194585432598	12.801162698790698	12.8076165478251	12.759555343206301	12.8717897558463	12.8613583553299	12.988862172783401	13.1012370688473
GOT1	9.584022940257539	9.45963653235697	8.91677518454036	9.4241662888181	10.3487281542311	9.58383495471543	9.022367813028449	9.169173402029179	8.991521846075699	9.4214337119785	9.21965256510381	8.40343816300828	9.42332604706989	9.554205105155651	9.32800166214926	8.63771166947682	9.39016895620018	9.486835021563051	9.232181057686642	9.4882418427773	9.782179193831212	9.405354234324829	10.4365033460129	9.91737207947684
HINT1	12.5905168782162	12.1220190825124	11.1948184015326	12.189855438152302	12.7031465654226	12.227766341646399	12.0503248323934	12.032045726930802	11.985948641270301	12.357881851445198	12.5241988750741	11.9264442600339	12.364353560257099	12.313478284398599	12.296314002597802	11.730427679377598	12.3301886261904	12.389039729140197	12.380731612683	12.3196156763749	12.2373593621988	12.200959890696799	12.521207816224	12.6664015543437
VDAC3	6.30560578958543	6.29094040240368	6.03121873061072	5.61176256006487	4.51096191927738	4.33628338786443	5.77346892790519	5.97498811199193	5.507794640198701	5.12928301694497	6.32192809488736	5.84799690655495	6.004501392234941	6.82273014794452	6.10013667128545	5.20945336562895	7.10643207781693	5.683696454306519	6.2114016374184695	6.73876783680019	5.563768278452031	5.3327079336406	6.73063995591679	7.132371198732541
VDAC3	12.2760662309142	11.5764371065002	11.417272367353899	11.560332834212401	12.000528233986799	11.999929554186302	11.643540565711902	11.6165028973454	11.429406741514	11.6724253419715	11.9417812422785	11.2906524795495	12.026765485141098	11.905086098761801	11.9544871470053	11.4388957893991	11.678468098733802	11.820178962415198	11.5918962955207	11.7391477099865	11.892618706027601	11.854322985079902	12.181462881269999	12.2825382641004
VDAC3	10.6213193010142	9.644577357018381	9.208234358339789	10.5409997869297	9.77741971551583	9.64673869830785	9.6398833131998	9.79132571176391	9.56262403909987	9.737247343027741	10.1984450414524	9.719388820942081	9.756222712847288	10.4356702609366	9.957102041562289	9.74264627826178	9.63372181264101	10.088258225837698	9.798633801555539	9.86897684545916	10.019729709624901	9.682819062659402	10.746430343430099	10.5733631644506
TXN	13.3183309653949	12.4954053634883	11.7737573721398	12.9310514147419	12.381894389551801	12.1623283825739	12.605757288824199	12.830911279742802	12.4151079416529	12.611969987882599	12.966955998438499	11.996614714815399	12.4900235211284	12.8846856753506	12.583740952758	12.5901425715016	12.476847442144498	12.509453380078499	12.5810593189674	12.675405775802801	12.881859593866999	12.5900723781799	12.6272602753989	13.2883614462888
