Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
LMTK2	8.447995532	8.749642163999999	9.230154455	8.861310908	8.760985154	9.096759865	9.091560805	8.970408653	8.657791961000001	8.833702847	8.92401979	8.478485001000001	8.223369836	8.870019702	9.186902212	9.053542132	9.00878268	8.880180536000001	8.833919563	8.827686064	9.309818403	9.31639631	9.107159116
ZNF789	6.336272407999999	6.84620733	6.8043678839999995	6.879157961000001	6.582974387999999	6.5480935360000005	6.74264928	6.539333372000001	6.734178091	6.666342886	7.097675641	6.4313528579999995	6.101462472000001	6.642283658999999	7.10033398	6.6854560979999995	6.640346119	6.582309351	6.537793074	6.759431382000001	7.011976042000001	6.7435269920000005	6.776540663
AGFG2	6.85512102	7.091925377000001	7.319572074	7.07342835	7.23186116	6.67140339	6.96736911	7.010391342999999	7.129036912999999	6.938807852999999	7.1967762	6.605005706	6.921070294	6.776521988	6.9645390879999995	6.9928156239999995	6.9797172000000005	6.753000115	6.690729944	7.368256529	7.259360971	6.922662611	7.216553456000001
DLD	8.681817464	8.830928586	9.146974752	9.116069298	9.422357526	9.352644662000001	9.096042401	8.658706817	8.542317524	8.933028829	8.778144523	8.90907958	8.451448715	8.959418758	9.342478797	8.901201489	9.261689075	8.848406225	9.162690654	9.01322912	9.690650455	9.14750866	9.181294079
MET	9.513699288	9.219645358	10.11644566	9.484530617999999	9.781462674	10.38816737	10.01651213	10.1486049	9.47492426	9.717092129	8.859205751000001	9.372723342	8.365031897	10.41152069	10.05982897	10.191715	10.36423634	9.993012908999999	9.773136087000001	9.449417321	9.722150668	10.35460923	9.58991683
AHCYL2	10.14463537	10.69540237	10.93900001	10.86540083	10.55677464	10.84444287	10.94356595	10.80003982	10.57792745	10.48586198	10.48555087	10.1902503	9.64467432	10.78802049	10.99259325	10.94713411	11.17860118	10.69244364	10.84218314	10.66922224	10.89834232	11.07474678	10.72340233
MEST	7.572524106	7.636805255	7.818583153	8.130308495	8.235746789	8.355769802000001	8.150967283	8.067016757000001	7.6769682360000004	8.04110749	7.880244446	7.750314952	7.107661353999999	8.081424273	8.383567852999999	7.868460589	8.382700669	8.18277138	8.231288576	8.267691395	8.708791423	7.936719342999999	8.225713316
ADCK2	6.459198454	6.754849895	6.891127775	6.865287075	6.90152173	6.538756589	6.757016884	6.3356316	6.611812124	6.774328617999999	7.02322948	6.508212962000001	6.249521473	6.858640972999999	6.815783543999999	6.749028414	6.289486198	6.6495922389999995	6.624919697999999	6.8739686870000005	7.066257898	6.574284926	6.99073346
GSTK1	9.347312636	9.634119846	9.746550916	9.812449379	9.873046495	9.634019555	9.721457832999999	9.667509847	9.823289777000001	9.708546124	9.792960537	9.61654402	9.453161346	9.503086419	10.087456199999998	9.893652135	9.785903499	9.510064144	9.910930608	9.808088757	9.969861809	9.57853405	10.07750976
ARHGEF5	8.231660657	9.221296672000001	9.428134073999999	9.077330465	8.864690956	9.021498007	8.720647992	9.089919332000001	9.185270175	9.366408266	8.568823256	8.163917117999999	8.210682044	9.341580444	9.648990562	9.521635422000001	8.454035041000001	8.877649415	9.056093407	8.508505196	9.153268898	9.460562507999999	9.350205022
REPIN1	8.27449347	8.922077759	9.017256143	8.997305613	8.935402032	8.35156851	8.564192644	8.365645365	8.892690201	8.969053147	9.122576364	8.621118558	8.813303756	8.673665458	8.803778955	8.905934972999999	8.453201042	8.566309003999999	8.675669587	9.0174677	8.783115844	8.593314977	9.229129197999999
ADAP1	8.36464686	8.857640785	9.483770273	8.969030129	8.80902592	9.218181995	8.891139367000001	9.076541296	9.220743197000001	8.69303353	8.791285723	8.551160116	8.225254517	9.068408957	9.290407869	9.435342926	9.488867141	8.702123002	9.124104584	8.909814362999999	9.352933	9.262976991	8.726610975
ICA1	6.568354182999999	6.80673693	7.625216654	7.245834397	7.074697622	6.865667016000001	7.223841752999999	6.674907632999999	6.935014206	6.959816881	7.1304110960000004	6.797615915	5.931698045	7.444642996000001	7.801695532999999	7.176118198999999	7.787386687000001	6.638667247000001	7.333078351	7.156067332999999	8.070493431000001	7.29731345	7.347417266
SOSTDC1	5.494713029	4.829295943	5.65990065	5.433574745	6.356804953999999	6.06334093	5.853249486	5.097430515	5.834106631	5.4400666929999995	5.2237556	5.126153196000001	4.626843305	5.989691076000001	5.5927052129999995	5.093026763999999	5.695952095	4.967462431	5.662242758	5.424202433	6.466034877	5.3079182760000005	5.393938456
CYCS	8.471021474	8.466748499	8.814691394	8.681244525	8.964084172	9.093763457	8.885928221	8.306838118	8.518577042999999	8.794162487000001	8.507129235	8.454473636	8.159337673	8.755828284	9.274430054	8.555929196000001	8.738195056	8.563460937	8.872459399	8.750627055	9.263114863	9.007537879	8.804841197
C7orf31	6.847930176	6.644329958999999	6.252239674	6.645071939	6.606807081	6.797509054	6.526946669	6.656599107999999	6.495606573	6.365467426	6.641847686	6.917547177	6.86296164	6.814365368	5.945741371	6.427515798	6.657279192000001	6.806325607000001	6.383373521	6.92935215	6.715500596	6.374171085	6.969071948
HOXA3	5.9890107829999994	6.463043607	6.636411104	6.419866721	6.413943188999999	6.0940335370000005	6.514420307000001	6.787509545	7.0633565670000005	6.705839803	6.456071232	6.1945230239999995	6.458950237000001	6.277911385	6.556978177	6.601345069	5.962748033	6.147358508	6.111200158	7.0581532860000005	6.588862835	5.769719625	6.6405868539999995
HOXA5	6.395747752999999	7.255046296000001	6.989832933	6.611763956	6.990271579	6.408075985	6.6900225970000005	6.904854169	7.420139105	7.1185808889999995	6.9094417539999995	6.531642152000001	6.831001773	6.541274842000001	6.846442646	7.237711212000001	6.324730889	6.36849354	6.64276896	7.58552168	7.665997805	6.273180647	7.1811292
TBRG4	8.054100821	7.8958894729999995	8.306741765	8.217282081	8.444087253	8.257782453999999	8.058481477	7.931338982000001	8.134159623	8.162142356	8.353626067	7.977024384	7.956880647	8.117552111	8.394801791	8.54624897	8.385023066	8.044973032	8.450497437000001	8.331117039	8.768674906000001	8.260756619	8.341724304
COBL	6.208822265	7.599000911	7.853480896000001	7.548075657	7.184914226	7.545995146	7.421673985	7.616568474	7.569602428	7.452565895	7.6572014379999995	6.626157186	6.5853912470000004	7.614146473	7.995887715	7.684837957	7.5697813389999995	7.185615299999999	7.438461291	7.6495551829999995	7.761336151	7.943092654	7.553198269
ABHD11	8.578023539	8.808341077	9.042019514	8.869322828	9.221591251	9.153516624	8.852765225	8.996176838	9.022357822	8.762395726	9.085421886	8.515648111	8.431658658	8.844240755	9.111932405	8.868364878	9.255516754	8.544218778	8.877665889	9.114723312999999	9.372052945	9.14368324	9.023137074
TMEM60	7.100655282000001	7.134975542	7.230143458	7.2923358170000006	7.527252317	7.327577724	7.456230067000001	6.924772732999999	6.901203239	7.316425037	7.181572676	7.411052279	7.142540255	7.369514812999999	7.075419085	7.230059147	7.29381134	7.156190807000001	6.996493918	7.477184867999999	7.403014105	7.676879487000001	7.443082404
SRI	10.14391908	10.67598577	10.96162571	10.65663282	10.50345576	11.08733286	10.94498286	10.82676492	10.83625709	10.75216562	10.5803897	10.1458779	10.02836324	10.83357257	10.54510411	10.68435344	10.96184055	10.66533407	10.56117827	10.62234378	10.72689063	11.45786379	11.06206755
SLC25A13	8.138331023	8.338662537000001	9.013790862	8.749996749	8.897130316	8.957983209	8.740541082	8.710128102999999	8.375890689	8.616612556	8.375515699	8.271891414	7.8493846739999995	8.852617705	8.91409484	8.71049537	8.983226919	8.46793746	8.756894252	8.844761881	9.497459859	8.718490024	8.856253778
BAIAP2L1	10.32144688	10.86549882	11.11387043	10.81307394	10.90160247	10.96845244	10.99692908	10.70137289	11.001386199999999	11.034226199999999	10.65925099	10.41027523	9.690583856	11.20459234	11.14390429	11.20239828	11.09727635	10.84026688	10.94407583	10.58863378	10.79523599	11.43691127	11.1113971
NAPEPLD	7.171320978	8.308514713	8.572240277999999	8.316809766	8.24481805	8.251155869	7.774025825	7.753503128999999	8.219187136	7.7752632429999995	7.812505981	7.536670292999999	6.408238507999999	8.230116626000001	8.31950675	8.360404933	8.559392612	7.752959805	7.5120956660000004	8.071958365	8.803134689	8.510286575	8.091223909
WASL	9.310833111	9.951504568999999	10.20541384	10.04293063	9.836833582	9.904332346	9.901130765	9.92527001	9.973144059	9.893464021	9.799337754	9.458489722000001	9.370999556000001	9.97946907	9.908531065	10.01343087	10.10961389	9.769010514	9.756180334	10.18494751	10.06861724	10.21489922	10.08777003
CHCHD3	8.78071877	9.002010967	9.392080886	8.979942792000001	9.522986971	9.331434178	9.167596389	9.066367786	8.70205249	9.234303916	9.10705357	9.000608003	8.655783239	9.111297918	9.203493186000001	8.777875431	9.299355189	9.082060009	9.30079214	9.065025401	9.872775189	9.061423275	9.327978809
MKRN1	9.294393863	9.677123991	9.908197439	9.775067381	9.653057821	9.502398685	9.72432066	9.451135382	9.656121058	9.624574492999999	9.773581528	9.511334392	9.162524865	9.639708561	9.554984694	9.752075867	9.631847583999999	9.646037097	9.363655417	9.783959099	9.764088801	9.735611387	9.701617927000001
MRPS33	6.366814305	6.27313539	6.529223687000001	6.528218125	6.650060731	6.5790157129999995	6.581259437000001	6.358752062000001	6.404975084	6.583642676	6.396537889	6.63599106	6.2133986960000005	6.566747741	7.199019721	6.8130385979999994	6.666614644	6.623932269	6.644476735	6.5401999470000005	7.17579074	6.616939262000001	6.768428677
OR2A7	6.662589173	8.055684255	7.568610482	7.4373817739999994	7.348568242000001	5.909812624	6.184734175	7.96312336	7.889383177999999	7.991717405	6.276730722000001	6.492869164	6.779150541	8.200238302	8.713021662000001	8.24655317	4.904075315	6.8925536560000005	7.2051413	6.204735305	6.377469641	8.456533647999999	8.117221073
AGPAT5	8.027263658999999	7.473028768	7.996852898999999	7.844330895	8.271318684	8.298797316	7.955304385	7.6696801820000005	7.49540651	7.70839404	7.900129296	7.901617476	7.326712415	7.771669901	8.182204136000001	8.065547451	8.285700221	7.834943654	7.922134122	8.123906997	8.891649482	8.021596617	8.084868063
CLDN23	7.782492678	8.395148916	8.694856266	8.268678627	8.20413319	7.958088205	8.707346914	8.184210389	8.509221806000001	8.248163997	8.535340763999999	7.711860292999999	8.151873757	8.322944086	8.330673886	8.265737217	8.290177788	8.109157612999999	8.093781023	8.404923647	8.322211632	8.69166036	8.591950175
NAT1	5.591600412999999	6.053029313	6.482105437	6.511887022000001	6.077176741000001	6.439638786000001	6.44455858	6.012319681	6.325523826	6.194098395	5.966020428999999	5.777759274	5.504286195	6.346612065	6.67227523	6.212043905	7.048951105	5.976460639	6.297477467	6.427539199	6.667595277	6.883417242	6.141013981
EPHX2	5.7852961060000005	6.759294527000001	6.992544411	7.255065895	6.987205539	7.261091757999999	6.671383088	6.969223577	7.301975744	6.927757078	7.267760536	6.225954351	5.645341905	6.442622995	7.505278522	7.785431814	7.79233307	6.590859298	7.168616117000001	7.083135669	7.403146116	7.1010807410000005	7.046900844
ERLIN2	6.625241964	6.572368551	7.04288739	6.9098023710000005	7.030543214	7.1862384939999995	6.984422979	6.781108034	6.883191051	6.947643358	6.670914881	6.7588341839999995	6.411455645	6.901088034	7.157155391	6.961188685	7.213696671	6.850967388	6.892048677999999	6.819621302000001	7.287736048999999	7.042654817000001	6.928164122999999
PROSC	8.593249543999999	8.520029447999999	8.647593687	8.683936958	8.687345459	8.947419437	8.581850503	8.360555368	8.490054306000001	8.504743475	8.396245984	8.623387895	8.230696711	8.709778092	8.591127956000001	8.643229872000001	8.842113976	8.66680337	8.705508578	8.408632427	9.075766218	8.749840791	8.476757945
VDAC3	10.97404201	10.85114578	11.1456898	10.89605306	11.10390854	11.3407201	11.00382892	10.64536247	10.69376354	10.79655992	10.85244674	10.93265685	10.58077013	10.90999422	11.06138965	10.96510751	11.26354015	10.91291007	10.96905991	10.89265111	11.32075483	10.95237521	10.89959802
MRPL15	7.801958246	7.6322453139999995	8.087297243	7.9438282010000005	8.180566923999999	8.180297998	8.065544164	7.274994301	7.7075148	8.131544417	7.895831521	7.988289945	7.554836954	8.15499668	8.307259743	8.15330957	8.196177659	7.7045023079999995	8.312780359	8.160952992999999	8.702656115	8.22505736	8.300113165
CA2	8.740953377	10.025771699999998	10.21428666	10.11704839	9.673478813	10.06636187	10.02891136	9.929297965	10.15613123	9.633678294	9.85751512	9.264484694	9.458086776	9.716086163	10.19884247	10.39982617	10.31099865	8.823293665	10.20033291	10.50327559	10.8522224	10.15525646	10.02852124
DECR1	7.933095575	8.039903665	8.226771131	8.178468062	8.295898665	8.464959232	8.137058364	8.097596562	8.230535917000001	8.072352459	7.85432835	8.245505414	7.823828144	8.341475117	8.397363371	8.622005445	8.739037357	7.940233022999999	8.4157954	8.127575939	8.777852662	8.552052815	8.280196032000001
NDUFB9	8.812529482999999	8.880341895	9.328644115	9.065904361	9.368775398	9.62081662	9.538934158	9.149917328999999	9.013939907000001	9.205113701	9.107521842999999	8.907029092	8.475600724	9.035727733	9.472049958	9.153560536	9.526918022	9.248749175	9.40683728	9.204167377000001	9.755127392	9.363324695	9.315778528
CYC1	9.239061213	9.611116565	10.08257934	10.04948216	10.25535236	10.08124156	10.15820472	9.736160663	9.733816804	9.917015808	10.12690499	9.570670236	9.194607332999999	9.715067027	10.35157121	9.824221297000001	9.945859672000001	9.892684642999999	10.08573389	10.30485986	10.54563347	9.971949831	9.974684069
ADCK5	7.313436655	7.421426675	7.690460452999999	7.635328212	7.524900228	7.5149366120000005	7.72613426	7.733055157999999	7.707802921	7.631380468	7.652849786	7.161448538999999	7.446967034	7.548028959	7.671024305	7.646948012	7.625339299	7.555542506	7.524097844	7.620206847	7.688388842999999	7.701456862000001	7.478504134
PPP1R16A	7.632745427000001	8.126080864	8.37685681	8.149027462000001	8.001388264	7.809678647999999	8.107977358	8.049227543999999	8.495368446	8.150702852	8.246148225	7.643816234	7.757819182	7.988915812999999	8.27593962	8.287364907	8.011905257	7.899626134	7.9329244260000005	8.17584083	8.180439297000001	8.104677449	8.264387188999999
GPT	7.095126232	7.785128648	8.44724318	7.683895742000001	7.801007596	7.786772142	7.939996205	8.137232891	8.557901515	7.936485182	8.002802657	7.272165446	7.434643624	7.644586972000001	8.752544496	8.271736001	8.432401846	7.266450148	8.222563362	8.228879741	8.298606182999999	8.21477652	8.046819932
MFSD3	7.670319115	8.096846869	8.440783644	8.556125368	8.118634906	8.040418662	8.237681894	8.190997597	8.323690047000001	8.061842501000001	8.187160091	7.737336479	7.976517976	8.105387435	8.907557092000001	8.569679602999999	8.220979162	8.168351687000001	8.032420774	8.38022218	8.346316509	8.264138313	8.327308947
DEFB1	4.543775258	4.819026773	4.947856101	4.74948136	4.899875848	4.764073915	4.819032232	4.810157971000001	4.541221542	4.955573201	4.318136472	4.780268718	4.536508926000001	5.022558473999999	5.279310893	6.064701491	5.246061218	4.428593391000001	4.866961838	5.182086658	4.481772461	5.144473875	4.938051968
SGK223	7.243491005	7.809790007	7.70824952	7.5989604889999995	7.215888139	7.410138305	7.4751673929999995	7.635222026	7.932728751	7.29944435	7.709940017999999	7.425627877999999	7.515882192	7.6787794620000005	7.960222937	7.808176176	7.68481228	7.577231843	7.317301229	7.789058367999999	7.1242224610000005	7.81030264	7.5618786270000005
HR	7.123470536	7.552631108	7.73452368	7.802054026	7.364899822999999	7.348951381	7.374760519	7.6329393020000005	7.917792443	7.596834667	7.904912311	7.13931855	7.442827982000001	7.51194793	7.747719015	7.329241902000001	7.423953505	7.185231907	7.21807096	7.8882168660000005	7.789035077	7.759804593999999	7.600803898
REEP4	7.5061959410000005	7.9728324939999995	8.330131689	7.952065348	8.445985526	7.85997111	7.7003443570000005	7.7554989679999995	7.906187176	8.113234568	7.891153554	7.803848508	7.97332005	7.795012594	8.327777252999999	7.885272883	7.713433715	7.710406978	7.795550419	8.27119328	8.535113854	8.011292442	7.975909352
KIF13B	8.660980054	9.040442074	9.567684227	9.196128268999999	9.239602171	9.228718598	9.305230143	9.007858459	9.234901319	9.33688352	9.318339517	8.701752222	8.320156136	9.406943907999999	9.36618759	9.342289837000001	9.226635474	9.201618428	9.231966014	9.001006262999999	9.250766957	9.620904412	9.59088499
GSR	10.49270783	11.03740603	11.33056803	11.11454874	11.49870583	11.13278571	11.22855979	10.84827087	10.72033341	11.02568047	10.92018446	10.71281391	10.08864252	11.17529827	11.20334307	10.79590935	10.96523709	11.07399573	10.83889931	11.08463892	11.47125311	11.13595332	11.29742541
RAB11FIP1	8.08547797	8.348495032	8.586484087999999	8.417789433	8.504472301	8.418598216	8.694556197	8.419475343	8.526180176	8.17516332	8.734265142	8.270826982	7.7387077920000005	8.749695557	8.832146375	8.908945402	8.689074056	8.602035836	8.30289714	8.643237029	8.411714108	8.854169669	9.200689562
SDR16C5	6.565858631	6.550637592999999	7.314705071000001	7.466349223	7.183339007000001	7.7756587029999995	7.251793567999999	7.268151607	7.237449521	7.091830813	6.721876556000001	7.004548985	5.5694012420000005	7.889344832999999	7.766107375	7.744869962	7.95186594	6.657975088	7.754788946000001	6.738766847000001	7.246376446	7.772868374	7.313919446
GGH	7.275165847999999	7.039197357000001	7.711112177	7.573837499	8.032187516	7.845794001	7.977997639	6.69471304	6.520569287000001	7.728323603	7.635908387000001	7.187115075	6.71539177	7.758301811	7.052398895	7.5087642510000006	6.911781554	7.643902418	7.578647715	8.093394835	8.250712174	7.83994697	7.601827903999999
